item_id,split,gold,model,arm,native_reasoner,k,N,H
VB-703,VB,0,qwen3-1.7b,noref,0,2.0,10,
VB-703,VB,0,qwen3-1.7b,verbatim,0,1.0,10,
VB-703,VB,0,qwen3-32b,difficulty,0,0.0,10,3.1
VB-703,VB,0,qwen3-32b,noref,0,0.0,10,
VB-703,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-703,VB,0,qwen3-8b,difficulty,0,0.0,10,2.5
VB-703,VB,0,qwen3-8b,noref,0,0.0,10,
VB-703,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-703,VB,0,qwen35-9b,difficulty,0,0.0,10,1.1
VB-703,VB,0,qwen35-9b,noref,0,0.0,10,
VB-703,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-720,VB,1,gemma3-1b,noref,0,10.0,10,
VB-720,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-720,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-720,VB,1,gemma4-26b,noref,1,10.0,10,
VB-720,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-720,VB,1,gptoss-20b,difficulty,1,10.0,10,1.5
VB-720,VB,1,gptoss-20b,noref,1,1.0,10,
VB-720,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-720,VB,1,qwen3-1.7b,difficulty,0,10.0,10,
VB-720,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-720,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-720,VB,1,qwen3-32b,difficulty,0,10.0,10,2.6
VB-720,VB,1,qwen3-32b,noref,0,8.0,10,
VB-720,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-720,VB,1,qwen3-8b,difficulty,0,10.0,10,2.9
VB-720,VB,1,qwen3-8b,noref,0,10.0,10,
VB-720,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-720,VB,1,qwen35-9b,difficulty,0,10.0,10,2.0
VB-720,VB,1,qwen35-9b,noref,0,9.0,9,
VB-720,VB,1,qwen35-9b,verbatim,0,8.0,9,
VB-725,VB,0,gemma3-1b,noref,0,0.0,10,
VB-725,VB,0,gemma3-1b,verbatim,0,0.0,10,
VB-725,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-725,VB,0,gemma4-26b,noref,1,10.0,10,
VB-725,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-725,VB,0,gptoss-20b,difficulty,1,0.0,10,1.2
VB-725,VB,0,gptoss-20b,noref,1,7.0,10,
VB-725,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-725,VB,0,qwen3-1.7b,difficulty,0,0.0,10,2.0
VB-725,VB,0,qwen3-1.7b,noref,0,0.0,10,
VB-725,VB,0,qwen3-1.7b,verbatim,0,0.0,10,
VB-725,VB,0,qwen3-32b,difficulty,0,0.0,10,4.0
VB-725,VB,0,qwen3-32b,noref,0,10.0,10,
VB-725,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-725,VB,0,qwen3-8b,difficulty,0,0.0,10,3.6
VB-725,VB,0,qwen3-8b,noref,0,10.0,10,
VB-725,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-725,VB,0,qwen35-9b,difficulty,0,0.0,10,2.6
VB-725,VB,0,qwen35-9b,noref,0,10.0,10,
VB-725,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-74,VB,1,gemma3-1b,difficulty,0,7.0,7,1.0
VB-74,VB,1,gemma3-1b,noref,0,9.0,10,
VB-74,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-74,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-74,VB,1,gemma4-26b,noref,1,10.0,10,
VB-74,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-74,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-74,VB,1,gptoss-20b,noref,1,10.0,10,
VB-74,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-74,VB,1,qwen3-1.7b,difficulty,0,10.0,10,4.8
VB-74,VB,1,qwen3-1.7b,noref,0,0.0,10,
VB-74,VB,1,qwen3-1.7b,verbatim,0,9.0,10,
VB-74,VB,1,qwen3-32b,difficulty,0,10.0,10,1.0
VB-74,VB,1,qwen3-32b,noref,0,7.0,10,
VB-74,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-74,VB,1,qwen3-8b,difficulty,0,10.0,10,1.0
VB-74,VB,1,qwen3-8b,noref,0,9.0,10,
VB-74,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-74,VB,1,qwen35-9b,difficulty,0,10.0,10,1.0
VB-74,VB,1,qwen35-9b,noref,0,10.0,10,
VB-74,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-747,VB,0,gemma3-1b,difficulty,0,10.0,10,
VB-747,VB,0,gemma3-1b,noref,0,10.0,10,
VB-747,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-747,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-747,VB,0,gemma4-26b,noref,1,0.0,10,
VB-747,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-747,VB,0,gptoss-20b,difficulty,1,1.0,10,1.2857142857142858
VB-747,VB,0,gptoss-20b,noref,1,0.0,10,
VB-747,VB,0,gptoss-20b,verbatim,1,2.0,10,
VB-747,VB,0,qwen3-1.7b,difficulty,0,10.0,10,3.888888888888889
VB-747,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-747,VB,0,qwen3-1.7b,verbatim,0,5.0,10,
VB-747,VB,0,qwen3-32b,difficulty,0,4.0,10,2.7
VB-747,VB,0,qwen3-32b,noref,0,2.0,10,
VB-747,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-747,VB,0,qwen3-8b,difficulty,0,6.0,10,2.6
VB-747,VB,0,qwen3-8b,noref,0,3.0,10,
VB-747,VB,0,qwen3-8b,verbatim,0,7.0,10,
VB-747,VB,0,qwen35-9b,difficulty,0,0.0,10,2.0
VB-747,VB,0,qwen35-9b,noref,0,1.0,9,
VB-747,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-756,VB,1,gemma3-1b,noref,0,10.0,10,
VB-756,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-756,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-756,VB,1,gemma4-26b,noref,1,9.0,10,
VB-756,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-756,VB,1,gptoss-20b,difficulty,1,8.0,8,1.0
VB-756,VB,1,gptoss-20b,noref,1,6.0,10,
VB-756,VB,1,gptoss-20b,verbatim,1,7.0,7,
VB-756,VB,1,qwen3-1.7b,difficulty,0,10.0,10,
VB-756,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-756,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-756,VB,1,qwen3-32b,difficulty,0,10.0,10,1.2222222222222223
VB-756,VB,1,qwen3-32b,noref,0,10.0,10,
VB-756,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-756,VB,1,qwen3-8b,difficulty,0,9.0,9,1.0
VB-756,VB,1,qwen3-8b,noref,0,10.0,10,
VB-756,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-756,VB,1,qwen35-9b,difficulty,0,10.0,10,1.2
VB-756,VB,1,qwen35-9b,noref,0,9.0,9,
VB-756,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-769,VB,0,gemma3-1b,difficulty,0,10.0,10,2.0
VB-769,VB,0,gemma3-1b,noref,0,10.0,10,
VB-769,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-769,VB,0,gemma4-26b,difficulty,1,0.0,10,2.0
VB-769,VB,0,gemma4-26b,noref,1,10.0,10,
VB-769,VB,0,gemma4-26b,verbatim,1,1.0,10,
VB-769,VB,0,gptoss-20b,difficulty,1,0.0,10,1.5
VB-769,VB,0,gptoss-20b,noref,1,8.0,10,
VB-769,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-769,VB,0,qwen3-1.7b,difficulty,0,7.0,10,3.3
VB-769,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-769,VB,0,qwen3-1.7b,verbatim,0,9.0,10,
VB-769,VB,0,qwen3-32b,difficulty,0,8.0,10,2.3
VB-769,VB,0,qwen3-32b,noref,0,6.0,10,
VB-769,VB,0,qwen3-32b,verbatim,0,9.0,10,
VB-769,VB,0,qwen3-8b,difficulty,0,7.0,10,2.7
VB-769,VB,0,qwen3-8b,noref,0,4.0,10,
VB-769,VB,0,qwen3-8b,verbatim,0,3.0,10,
VB-769,VB,0,qwen35-9b,difficulty,0,5.0,10,1.8
VB-769,VB,0,qwen35-9b,noref,0,5.0,10,
VB-769,VB,0,qwen35-9b,verbatim,0,2.0,10,
VB-786,VB,1,gemma3-1b,difficulty,0,10.0,10,1.0
VB-786,VB,1,gemma3-1b,noref,0,10.0,10,
VB-786,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-786,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-786,VB,1,gemma4-26b,noref,1,10.0,10,
VB-786,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-786,VB,1,gptoss-20b,difficulty,1,10.0,10,1.1
VB-786,VB,1,gptoss-20b,noref,1,10.0,10,
VB-786,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-786,VB,1,qwen3-1.7b,difficulty,0,10.0,10,1.0
VB-786,VB,1,qwen3-1.7b,noref,0,4.0,10,
VB-786,VB,1,qwen3-1.7b,verbatim,0,9.0,10,
VB-786,VB,1,qwen3-32b,difficulty,0,10.0,10,1.8
VB-786,VB,1,qwen3-32b,noref,0,10.0,10,
VB-786,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-786,VB,1,qwen3-8b,difficulty,0,10.0,10,2.0
VB-786,VB,1,qwen3-8b,noref,0,10.0,10,
VB-786,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-786,VB,1,qwen35-9b,difficulty,0,10.0,10,1.1
VB-786,VB,1,qwen35-9b,noref,0,10.0,10,
VB-786,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-8,VB,1,gemma4-26b,difficulty,1,8.0,9,1.1111111111111112
VB-8,VB,1,gemma4-26b,noref,1,10.0,10,
VB-8,VB,1,gemma4-26b,verbatim,1,9.0,10,
VB-8,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-8,VB,1,gptoss-20b,noref,1,9.0,10,
VB-8,VB,1,gptoss-20b,verbatim,1,9.0,9,
VB-8,VB,1,qwen3-1.7b,difficulty,0,10.0,10,5.0
VB-8,VB,1,qwen3-1.7b,noref,0,5.0,5,
VB-8,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-8,VB,1,qwen3-32b,difficulty,0,10.0,10,2.6
VB-8,VB,1,qwen3-32b,noref,0,8.0,10,
VB-8,VB,1,qwen3-32b,verbatim,0,9.0,10,
VB-8,VB,1,qwen3-8b,difficulty,0,10.0,10,2.5
VB-8,VB,1,qwen3-8b,noref,0,6.0,6,
VB-8,VB,1,qwen3-8b,verbatim,0,9.0,9,
VB-8,VB,1,qwen35-9b,difficulty,0,10.0,10,2.0
VB-8,VB,1,qwen35-9b,noref,0,3.0,3,
VB-8,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-802,VB,1,gemma3-1b,noref,0,10.0,10,
VB-802,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-802,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-802,VB,1,gemma4-26b,noref,1,2.0,10,
VB-802,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-802,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-802,VB,1,gptoss-20b,noref,1,0.0,10,
VB-802,VB,1,gptoss-20b,verbatim,1,9.0,9,
VB-802,VB,1,qwen3-1.7b,difficulty,0,10.0,10,5.0
VB-802,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-802,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-802,VB,1,qwen3-32b,difficulty,0,10.0,10,1.4
VB-802,VB,1,qwen3-32b,noref,0,5.0,10,
VB-802,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-802,VB,1,qwen3-8b,difficulty,0,10.0,10,2.0
VB-802,VB,1,qwen3-8b,noref,0,2.0,10,
VB-802,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-802,VB,1,qwen35-9b,difficulty,0,10.0,10,1.6
VB-802,VB,1,qwen35-9b,noref,0,1.0,6,
VB-802,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-824,VB,1,gemma3-1b,noref,0,10.0,10,
VB-824,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-824,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-824,VB,1,gemma4-26b,noref,1,10.0,10,
VB-824,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-824,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-824,VB,1,gptoss-20b,noref,1,10.0,10,
VB-824,VB,1,gptoss-20b,verbatim,1,9.0,9,
VB-824,VB,1,qwen3-1.7b,difficulty,0,10.0,10,3.0
VB-824,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-824,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-824,VB,1,qwen3-32b,difficulty,0,10.0,10,1.0
VB-824,VB,1,qwen3-32b,noref,0,10.0,10,
VB-824,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-824,VB,1,qwen3-8b,difficulty,0,10.0,10,1.5
VB-824,VB,1,qwen3-8b,noref,0,10.0,10,
VB-824,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-824,VB,1,qwen35-9b,difficulty,0,10.0,10,1.0
VB-824,VB,1,qwen35-9b,noref,0,10.0,10,
VB-824,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-83,VB,0,gemma3-1b,noref,0,10.0,10,
VB-83,VB,0,gemma3-1b,verbatim,0,4.0,4,
VB-83,VB,0,gemma4-26b,difficulty,1,0.0,10,2.0
VB-83,VB,0,gemma4-26b,noref,1,0.0,10,
VB-83,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-83,VB,0,gptoss-20b,difficulty,1,0.0,10,1.4
VB-83,VB,0,gptoss-20b,noref,1,4.0,10,
VB-83,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-83,VB,0,qwen3-1.7b,difficulty,0,3.0,10,3.3333333333333335
VB-83,VB,0,qwen3-1.7b,noref,0,8.0,8,
VB-83,VB,0,qwen3-1.7b,verbatim,0,6.0,10,
VB-83,VB,0,qwen3-32b,difficulty,0,0.0,9,3.0
VB-83,VB,0,qwen3-32b,noref,0,7.0,10,
VB-83,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-83,VB,0,qwen3-8b,difficulty,0,0.0,10,3.5
VB-83,VB,0,qwen3-8b,noref,0,8.0,10,
VB-83,VB,0,qwen3-8b,verbatim,0,2.0,10,
VB-83,VB,0,qwen35-9b,difficulty,0,0.0,8,3.0
VB-83,VB,0,qwen35-9b,noref,0,0.0,6,
VB-83,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-849,VB,0,gemma3-1b,difficulty,0,10.0,10,1.9
VB-849,VB,0,gemma3-1b,noref,0,5.0,10,
VB-849,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-849,VB,0,gemma4-26b,difficulty,1,0.0,10,1.8
VB-849,VB,0,gemma4-26b,noref,1,0.0,10,
VB-849,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-849,VB,0,gptoss-20b,difficulty,1,0.0,10,1.4
VB-849,VB,0,gptoss-20b,noref,1,0.0,10,
VB-849,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-849,VB,0,qwen3-1.7b,difficulty,0,3.0,10,2.7
VB-849,VB,0,qwen3-1.7b,noref,0,0.0,10,
VB-849,VB,0,qwen3-1.7b,verbatim,0,4.0,10,
VB-849,VB,0,qwen3-32b,difficulty,0,1.0,9,2.7777777777777777
VB-849,VB,0,qwen3-32b,noref,0,4.0,10,
VB-849,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-849,VB,0,qwen3-8b,difficulty,0,1.0,10,3.1
VB-849,VB,0,qwen3-8b,noref,0,0.0,10,
VB-849,VB,0,qwen3-8b,verbatim,0,2.0,10,
VB-849,VB,0,qwen35-9b,difficulty,0,0.0,10,2.2
VB-849,VB,0,qwen35-9b,noref,0,2.0,7,
VB-849,VB,0,qwen35-9b,verbatim,0,0.0,8,
VB-855,VB,0,gemma3-1b,difficulty,0,10.0,10,
VB-855,VB,0,gemma3-1b,noref,0,5.0,10,
VB-855,VB,0,gemma3-1b,verbatim,0,0.0,10,
VB-855,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-855,VB,0,gemma4-26b,noref,1,10.0,10,
VB-855,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-855,VB,0,gptoss-20b,difficulty,1,0.0,10,1.2
VB-855,VB,0,gptoss-20b,noref,1,9.0,10,
VB-855,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-855,VB,0,qwen3-1.7b,difficulty,0,2.0,10,1.8
VB-855,VB,0,qwen3-1.7b,noref,0,9.0,10,
VB-855,VB,0,qwen3-1.7b,verbatim,0,4.0,10,
VB-855,VB,0,qwen3-32b,difficulty,0,0.0,10,2.7
VB-855,VB,0,qwen3-32b,noref,0,6.0,10,
VB-855,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-855,VB,0,qwen3-8b,difficulty,0,0.0,10,3.1
VB-855,VB,0,qwen3-8b,noref,0,6.0,10,
VB-855,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-855,VB,0,qwen35-9b,difficulty,0,0.0,10,1.6
VB-855,VB,0,qwen35-9b,noref,0,9.0,10,
VB-855,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-858,VB,1,gemma3-1b,noref,0,10.0,10,
VB-858,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-858,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-858,VB,1,gemma4-26b,noref,1,10.0,10,
VB-858,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-858,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-858,VB,1,gptoss-20b,noref,1,10.0,10,
VB-858,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-858,VB,1,qwen3-1.7b,difficulty,0,10.0,10,5.0
VB-858,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-858,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-858,VB,1,qwen3-32b,difficulty,0,10.0,10,1.1
VB-858,VB,1,qwen3-32b,noref,0,9.0,10,
VB-858,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-858,VB,1,qwen3-8b,difficulty,0,10.0,10,1.3
VB-858,VB,1,qwen3-8b,noref,0,10.0,10,
VB-858,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-858,VB,1,qwen35-9b,difficulty,0,10.0,10,2.4
VB-858,VB,1,qwen35-9b,noref,0,9.0,9,
VB-858,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-876,VB,1,gemma3-1b,noref,0,10.0,10,
VB-876,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-876,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-876,VB,1,gemma4-26b,noref,1,10.0,10,
VB-876,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-876,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-876,VB,1,gptoss-20b,noref,1,6.0,10,
VB-876,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-876,VB,1,qwen3-1.7b,difficulty,0,10.0,10,
VB-876,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-876,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-876,VB,1,qwen3-32b,difficulty,0,10.0,10,2.2
VB-876,VB,1,qwen3-32b,noref,0,10.0,10,
VB-876,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-876,VB,1,qwen3-8b,difficulty,0,10.0,10,1.9
VB-876,VB,1,qwen3-8b,noref,0,10.0,10,
VB-876,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-876,VB,1,qwen35-9b,difficulty,0,10.0,10,1.3
VB-876,VB,1,qwen35-9b,noref,0,10.0,10,
VB-876,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-889,VB,0,gemma3-1b,difficulty,0,6.0,6,3.0
VB-889,VB,0,gemma3-1b,noref,0,10.0,10,
VB-889,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-889,VB,0,gemma4-26b,difficulty,1,0.0,10,1.1
VB-889,VB,0,gemma4-26b,noref,1,0.0,10,
VB-889,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-889,VB,0,gptoss-20b,difficulty,1,0.0,10,1.0
VB-889,VB,0,gptoss-20b,noref,1,0.0,10,
VB-889,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-889,VB,0,qwen3-1.7b,difficulty,0,10.0,10,1.8888888888888888
VB-889,VB,0,qwen3-1.7b,noref,0,4.0,10,
VB-889,VB,0,qwen3-1.7b,verbatim,0,9.0,10,
VB-889,VB,0,qwen3-32b,difficulty,0,0.0,10,2.0
VB-889,VB,0,qwen3-32b,noref,0,5.0,10,
VB-889,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-889,VB,0,qwen3-8b,difficulty,0,2.0,10,2.4
VB-889,VB,0,qwen3-8b,noref,0,8.0,10,
VB-889,VB,0,qwen3-8b,verbatim,0,2.0,10,
VB-889,VB,0,qwen35-9b,difficulty,0,0.0,10,2.0
VB-889,VB,0,qwen35-9b,noref,0,0.0,10,
VB-889,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-896,VB,1,gemma3-1b,noref,0,10.0,10,
VB-896,VB,1,gemma3-1b,verbatim,0,10.0,10,
VB-896,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-896,VB,1,gemma4-26b,noref,1,10.0,10,
VB-896,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-896,VB,1,gptoss-20b,difficulty,1,0.0,10,1.6
VB-896,VB,1,gptoss-20b,noref,1,10.0,10,
VB-896,VB,1,gptoss-20b,verbatim,1,0.0,10,
VB-896,VB,1,qwen3-1.7b,difficulty,0,10.0,10,
VB-896,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-896,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-896,VB,1,qwen3-32b,difficulty,0,10.0,10,2.0
VB-896,VB,1,qwen3-32b,noref,0,10.0,10,
VB-896,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-896,VB,1,qwen3-8b,difficulty,0,10.0,10,1.8
VB-896,VB,1,qwen3-8b,noref,0,10.0,10,
VB-896,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-896,VB,1,qwen35-9b,difficulty,0,10.0,10,1.9
VB-896,VB,1,qwen35-9b,noref,0,10.0,10,
VB-896,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-93,VB,0,gemma3-1b,noref,0,3.0,3,
VB-93,VB,0,gemma3-1b,verbatim,0,8.0,8,
VB-93,VB,0,gemma4-26b,difficulty,1,0.0,10,1.0
VB-93,VB,0,gemma4-26b,noref,1,0.0,10,
VB-93,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-93,VB,0,gptoss-20b,difficulty,1,0.0,10,1.0
VB-93,VB,0,gptoss-20b,noref,1,0.0,10,
VB-93,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-93,VB,0,qwen3-1.7b,difficulty,0,10.0,10,5.0
VB-93,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-93,VB,0,qwen3-1.7b,verbatim,0,4.0,10,
VB-93,VB,0,qwen3-32b,difficulty,0,0.0,10,2.9
VB-93,VB,0,qwen3-32b,noref,0,0.0,10,
VB-93,VB,0,qwen3-32b,verbatim,0,0.0,10,
VB-93,VB,0,qwen3-8b,difficulty,0,0.0,10,3.1
VB-93,VB,0,qwen3-8b,noref,0,0.0,10,
VB-93,VB,0,qwen3-8b,verbatim,0,0.0,10,
VB-93,VB,0,qwen35-9b,difficulty,0,0.0,10,1.1
VB-93,VB,0,qwen35-9b,noref,0,0.0,6,
VB-93,VB,0,qwen35-9b,verbatim,0,0.0,10,
VB-936,VB,1,gemma3-1b,verbatim,0,0.0,10,
VB-936,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-936,VB,1,gemma4-26b,noref,1,10.0,10,
VB-936,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-936,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-936,VB,1,gptoss-20b,noref,1,10.0,10,
VB-936,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-936,VB,1,qwen3-1.7b,difficulty,0,10.0,10,2.5
VB-936,VB,1,qwen3-1.7b,noref,0,0.0,10,
VB-936,VB,1,qwen3-1.7b,verbatim,0,8.0,10,
VB-936,VB,1,qwen3-32b,difficulty,0,10.0,10,2.7
VB-936,VB,1,qwen3-32b,noref,0,8.0,10,
VB-936,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-936,VB,1,qwen3-8b,difficulty,0,10.0,10,2.2
VB-936,VB,1,qwen3-8b,noref,0,9.0,10,
VB-936,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-936,VB,1,qwen35-9b,difficulty,0,10.0,10,2.1
VB-936,VB,1,qwen35-9b,noref,0,10.0,10,
VB-936,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-942,VB,1,gemma3-1b,difficulty,0,10.0,10,
VB-942,VB,1,gemma3-1b,noref,0,9.0,10,
VB-942,VB,1,gemma3-1b,verbatim,0,9.0,10,
VB-942,VB,1,gemma4-26b,difficulty,1,10.0,10,1.0
VB-942,VB,1,gemma4-26b,noref,1,10.0,10,
VB-942,VB,1,gemma4-26b,verbatim,1,10.0,10,
VB-942,VB,1,gptoss-20b,difficulty,1,10.0,10,1.0
VB-942,VB,1,gptoss-20b,noref,1,10.0,10,
VB-942,VB,1,gptoss-20b,verbatim,1,10.0,10,
VB-942,VB,1,qwen3-1.7b,difficulty,0,10.0,10,4.0
VB-942,VB,1,qwen3-1.7b,noref,0,10.0,10,
VB-942,VB,1,qwen3-1.7b,verbatim,0,10.0,10,
VB-942,VB,1,qwen3-32b,difficulty,0,10.0,10,2.0
VB-942,VB,1,qwen3-32b,noref,0,10.0,10,
VB-942,VB,1,qwen3-32b,verbatim,0,10.0,10,
VB-942,VB,1,qwen3-8b,difficulty,0,10.0,10,2.9
VB-942,VB,1,qwen3-8b,noref,0,10.0,10,
VB-942,VB,1,qwen3-8b,verbatim,0,10.0,10,
VB-942,VB,1,qwen35-9b,difficulty,0,10.0,10,2.0
VB-942,VB,1,qwen35-9b,noref,0,10.0,10,
VB-942,VB,1,qwen35-9b,verbatim,0,10.0,10,
VB-947,VB,0,gemma3-1b,difficulty,0,10.0,10,
VB-947,VB,0,gemma3-1b,noref,0,10.0,10,
VB-947,VB,0,gemma3-1b,verbatim,0,10.0,10,
VB-947,VB,0,gemma4-26b,difficulty,1,0.0,10,2.8
VB-947,VB,0,gemma4-26b,noref,1,0.0,10,
VB-947,VB,0,gemma4-26b,verbatim,1,0.0,10,
VB-947,VB,0,gptoss-20b,difficulty,1,0.0,10,1.0
VB-947,VB,0,gptoss-20b,noref,1,3.0,10,
VB-947,VB,0,gptoss-20b,verbatim,1,0.0,10,
VB-947,VB,0,qwen3-1.7b,difficulty,0,0.0,10,4.3
VB-947,VB,0,qwen3-1.7b,noref,0,10.0,10,
VB-947,VB,0,qwen3-1.7b,verbatim,0,0.0,10,
