item_id,split,gold,model,arm,round,native_reasoner,verdict,difficulty,n_chars,status
VB-1473,VB,0,qwen35-9b,noref,7,0,,,6220,truncated_or_rambling
VB-1473,VB,0,qwen35-9b,noref,8,0,,,5717,truncated_or_rambling
VB-1473,VB,0,qwen35-9b,noref,9,0,0,,4111,ok
VB-137,VB,0,qwen35-9b,verbatim,0,0,0,,3800,ok
VB-137,VB,0,qwen35-9b,verbatim,1,0,0,,3453,ok
VB-137,VB,0,qwen35-9b,verbatim,2,0,0,,3714,ok
VB-137,VB,0,qwen35-9b,verbatim,3,0,0,,3065,ok
VB-137,VB,0,qwen35-9b,verbatim,4,0,0,,3501,ok
VB-137,VB,0,qwen35-9b,verbatim,5,0,0,,2706,ok
VB-137,VB,0,qwen35-9b,verbatim,6,0,0,,2973,ok
VB-137,VB,0,qwen35-9b,verbatim,7,0,0,,3045,ok
VB-137,VB,0,qwen35-9b,verbatim,8,0,0,,3309,ok
VB-137,VB,0,qwen35-9b,verbatim,9,0,0,,2676,ok
VB-137,VB,0,qwen35-9b,difficulty,0,0,0,3,2034,ok
VB-137,VB,0,qwen35-9b,difficulty,1,0,0,3,3250,ok
VB-137,VB,0,qwen35-9b,difficulty,2,0,0,2,1725,ok
VB-137,VB,0,qwen35-9b,difficulty,3,0,0,3,1957,ok
VB-137,VB,0,qwen35-9b,difficulty,4,0,0,2,3304,ok
VB-137,VB,0,qwen35-9b,difficulty,5,0,0,3,2278,ok
VB-137,VB,0,qwen35-9b,difficulty,6,0,0,2,2057,ok
VB-137,VB,0,qwen35-9b,difficulty,7,0,0,2,2326,ok
VB-137,VB,0,qwen35-9b,difficulty,8,0,0,2,2001,ok
VB-137,VB,0,qwen35-9b,difficulty,9,0,0,2,2097,ok
VB-137,VB,0,qwen35-9b,noref,0,0,0,,4204,ok
VB-137,VB,0,qwen35-9b,noref,1,0,0,,4634,ok
VB-137,VB,0,qwen35-9b,noref,2,0,,,4900,truncated_or_rambling
VB-137,VB,0,qwen35-9b,noref,3,0,0,,3394,ok
VB-137,VB,0,qwen35-9b,noref,4,0,0,,3818,ok
VB-137,VB,0,qwen35-9b,noref,5,0,0,,4713,ok
VB-137,VB,0,qwen35-9b,noref,6,0,0,,2962,ok
VB-137,VB,0,qwen35-9b,noref,7,0,0,,4409,ok
VB-137,VB,0,qwen35-9b,noref,8,0,0,,2772,ok
VB-137,VB,0,qwen35-9b,noref,9,0,,,4976,truncated_or_rambling
VB-1611,VB,0,qwen35-9b,verbatim,0,0,0,,1705,ok
VB-1611,VB,0,qwen35-9b,verbatim,1,0,0,,1348,ok
VB-1611,VB,0,qwen35-9b,verbatim,2,0,0,,2808,ok
VB-1611,VB,0,qwen35-9b,verbatim,3,0,0,,2333,ok
VB-1611,VB,0,qwen35-9b,verbatim,4,0,0,,2432,ok
VB-1611,VB,0,qwen35-9b,verbatim,5,0,0,,2412,ok
VB-1611,VB,0,qwen35-9b,verbatim,6,0,0,,2782,ok
VB-1611,VB,0,qwen35-9b,verbatim,7,0,0,,2446,ok
VB-1611,VB,0,qwen35-9b,verbatim,8,0,0,,1521,ok
VB-1611,VB,0,qwen35-9b,verbatim,9,0,0,,2617,ok
VB-1611,VB,0,qwen35-9b,difficulty,0,0,0,2,1551,ok
VB-1611,VB,0,qwen35-9b,difficulty,1,0,0,2,2053,ok
VB-1611,VB,0,qwen35-9b,difficulty,2,0,0,1,2313,ok
VB-1611,VB,0,qwen35-9b,difficulty,3,0,0,1,2227,ok
VB-1611,VB,0,qwen35-9b,difficulty,4,0,0,2,2018,ok
VB-1611,VB,0,qwen35-9b,difficulty,5,0,0,2,1277,ok
VB-1611,VB,0,qwen35-9b,difficulty,6,0,0,2,1422,ok
VB-1611,VB,0,qwen35-9b,difficulty,7,0,0,1,1038,ok
VB-1611,VB,0,qwen35-9b,difficulty,8,0,0,2,1273,ok
VB-1611,VB,0,qwen35-9b,difficulty,9,0,0,2,2292,ok
VB-1611,VB,0,qwen35-9b,noref,0,0,0,,2367,ok
VB-1611,VB,0,qwen35-9b,noref,1,0,0,,3090,ok
VB-1611,VB,0,qwen35-9b,noref,2,0,0,,4396,ok
VB-1611,VB,0,qwen35-9b,noref,3,0,0,,3032,ok
VB-1611,VB,0,qwen35-9b,noref,4,0,0,,2763,ok
VB-1611,VB,0,qwen35-9b,noref,5,0,0,,2773,ok
VB-1611,VB,0,qwen35-9b,noref,6,0,0,,3113,ok
VB-1611,VB,0,qwen35-9b,noref,7,0,0,,2125,ok
VB-1611,VB,0,qwen35-9b,noref,8,0,0,,2985,ok
VB-1611,VB,0,qwen35-9b,noref,9,0,0,,2419,ok
VB-1498,VB,1,qwen35-9b,verbatim,0,0,1,,2910,ok
VB-1498,VB,1,qwen35-9b,verbatim,1,0,1,,6463,ok
VB-1498,VB,1,qwen35-9b,verbatim,2,0,1,,4094,ok
VB-1498,VB,1,qwen35-9b,verbatim,3,0,1,,3249,ok
VB-1498,VB,1,qwen35-9b,verbatim,4,0,1,,3034,ok
VB-1498,VB,1,qwen35-9b,verbatim,5,0,1,,3544,ok
VB-1498,VB,1,qwen35-9b,verbatim,6,0,1,,4944,ok
VB-1498,VB,1,qwen35-9b,verbatim,7,0,1,,5570,ok
VB-1498,VB,1,qwen35-9b,verbatim,8,0,1,,3744,ok
VB-1498,VB,1,qwen35-9b,verbatim,9,0,1,,4569,ok
VB-1498,VB,1,qwen35-9b,difficulty,0,0,1,1,2688,ok
VB-1498,VB,1,qwen35-9b,difficulty,1,0,1,2,2891,ok
VB-1498,VB,1,qwen35-9b,difficulty,2,0,1,2,3717,ok
VB-1498,VB,1,qwen35-9b,difficulty,3,0,1,2,3434,ok
VB-1498,VB,1,qwen35-9b,difficulty,4,0,1,3,1808,ok
VB-1498,VB,1,qwen35-9b,difficulty,5,0,1,3,2914,ok
VB-1498,VB,1,qwen35-9b,difficulty,6,0,1,2,2456,ok
VB-1498,VB,1,qwen35-9b,difficulty,7,0,1,2,3628,ok
VB-1498,VB,1,qwen35-9b,difficulty,8,0,1,2,3020,ok
VB-1498,VB,1,qwen35-9b,difficulty,9,0,1,2,4193,ok
VB-1498,VB,1,qwen35-9b,noref,0,0,,,5483,truncated_or_rambling
VB-1498,VB,1,qwen35-9b,noref,1,0,,,4936,truncated_or_rambling
VB-1498,VB,1,qwen35-9b,noref,2,0,,,4740,truncated_or_rambling
VB-1498,VB,1,qwen35-9b,noref,3,0,,,5118,truncated_or_rambling
VB-1498,VB,1,qwen35-9b,noref,4,0,,,5099,truncated_or_rambling
VB-1498,VB,1,qwen35-9b,noref,5,0,,,4565,truncated_or_rambling
VB-1498,VB,1,qwen35-9b,noref,6,0,,,4773,truncated_or_rambling
VB-1498,VB,1,qwen35-9b,noref,7,0,,,4793,truncated_or_rambling
VB-1498,VB,1,qwen35-9b,noref,8,0,,,4662,truncated_or_rambling
VB-1498,VB,1,qwen35-9b,noref,9,0,,,5387,truncated_or_rambling
VB-180,VB,1,qwen35-9b,verbatim,0,0,1,,1562,ok
VB-180,VB,1,qwen35-9b,verbatim,1,0,1,,2095,ok
VB-180,VB,1,qwen35-9b,verbatim,2,0,1,,1725,ok
VB-180,VB,1,qwen35-9b,verbatim,3,0,1,,1476,ok
VB-180,VB,1,qwen35-9b,verbatim,4,0,1,,1680,ok
VB-180,VB,1,qwen35-9b,verbatim,5,0,1,,2077,ok
VB-180,VB,1,qwen35-9b,verbatim,6,0,1,,1607,ok
VB-180,VB,1,qwen35-9b,verbatim,7,0,1,,1686,ok
VB-180,VB,1,qwen35-9b,verbatim,8,0,1,,1636,ok
VB-180,VB,1,qwen35-9b,verbatim,9,0,1,,1418,ok
VB-180,VB,1,qwen35-9b,difficulty,0,0,1,1,1657,ok
VB-180,VB,1,qwen35-9b,difficulty,1,0,1,1,991,ok
VB-180,VB,1,qwen35-9b,difficulty,2,0,1,1,1251,ok
VB-180,VB,1,qwen35-9b,difficulty,3,0,1,1,774,ok
VB-180,VB,1,qwen35-9b,difficulty,4,0,1,1,705,ok
VB-180,VB,1,qwen35-9b,difficulty,5,0,1,1,1068,ok
VB-180,VB,1,qwen35-9b,difficulty,6,0,1,1,642,ok
VB-180,VB,1,qwen35-9b,difficulty,7,0,1,1,1706,ok
VB-180,VB,1,qwen35-9b,difficulty,8,0,1,1,1399,ok
VB-180,VB,1,qwen35-9b,difficulty,9,0,1,1,1178,ok
VB-180,VB,1,qwen35-9b,noref,0,0,1,,1614,ok
VB-180,VB,1,qwen35-9b,noref,1,0,1,,1647,ok
VB-180,VB,1,qwen35-9b,noref,2,0,1,,1684,ok
VB-180,VB,1,qwen35-9b,noref,3,0,1,,1452,ok
VB-180,VB,1,qwen35-9b,noref,4,0,1,,1362,ok
VB-180,VB,1,qwen35-9b,noref,5,0,1,,1640,ok
VB-180,VB,1,qwen35-9b,noref,6,0,1,,2145,ok
VB-180,VB,1,qwen35-9b,noref,7,0,1,,1441,ok
VB-180,VB,1,qwen35-9b,noref,8,0,1,,1454,ok
VB-180,VB,1,qwen35-9b,noref,9,0,1,,1751,ok
VB-120,VB,1,qwen35-9b,verbatim,0,0,1,,940,ok
VB-120,VB,1,qwen35-9b,verbatim,1,0,1,,1811,ok
VB-120,VB,1,qwen35-9b,verbatim,2,0,1,,1423,ok
VB-120,VB,1,qwen35-9b,verbatim,3,0,1,,1847,ok
VB-120,VB,1,qwen35-9b,verbatim,4,0,1,,850,ok
VB-120,VB,1,qwen35-9b,verbatim,5,0,1,,662,ok
VB-120,VB,1,qwen35-9b,verbatim,6,0,1,,1894,ok
VB-120,VB,1,qwen35-9b,verbatim,7,0,1,,587,ok
VB-120,VB,1,qwen35-9b,verbatim,8,0,1,,1216,ok
VB-120,VB,1,qwen35-9b,verbatim,9,0,1,,1723,ok
VB-120,VB,1,qwen35-9b,difficulty,0,0,1,1,552,ok
VB-120,VB,1,qwen35-9b,difficulty,1,0,1,1,808,ok
VB-120,VB,1,qwen35-9b,difficulty,2,0,1,1,611,ok
VB-120,VB,1,qwen35-9b,difficulty,3,0,1,1,690,ok
VB-120,VB,1,qwen35-9b,difficulty,4,0,1,1,544,ok
VB-120,VB,1,qwen35-9b,difficulty,5,0,1,1,799,ok
VB-120,VB,1,qwen35-9b,difficulty,6,0,1,1,1149,ok
VB-120,VB,1,qwen35-9b,difficulty,7,0,1,1,551,ok
VB-120,VB,1,qwen35-9b,difficulty,8,0,1,1,610,ok
VB-120,VB,1,qwen35-9b,difficulty,9,0,1,1,622,ok
VB-120,VB,1,qwen35-9b,noref,0,0,1,,6392,ok
VB-120,VB,1,qwen35-9b,noref,1,0,,,8200,truncated_or_rambling
VB-120,VB,1,qwen35-9b,noref,2,0,1,,4267,ok
VB-120,VB,1,qwen35-9b,noref,3,0,,,8309,truncated_or_rambling
VB-120,VB,1,qwen35-9b,noref,4,0,1,,8294,ok
VB-120,VB,1,qwen35-9b,noref,5,0,1,,3143,ok
VB-120,VB,1,qwen35-9b,noref,6,0,,,8279,truncated_or_rambling
VB-120,VB,1,qwen35-9b,noref,7,0,,,8582,truncated_or_rambling
VB-120,VB,1,qwen35-9b,noref,8,0,1,,3218,ok
VB-120,VB,1,qwen35-9b,noref,9,0,1,,1536,ok
VB-1800,VB,1,qwen35-9b,verbatim,0,0,1,,3307,ok
VB-1800,VB,1,qwen35-9b,verbatim,1,0,1,,2266,ok
VB-1800,VB,1,qwen35-9b,verbatim,2,0,1,,3031,ok
VB-1800,VB,1,qwen35-9b,verbatim,3,0,1,,2565,ok
VB-1800,VB,1,qwen35-9b,verbatim,4,0,1,,2674,ok
VB-1800,VB,1,qwen35-9b,verbatim,5,0,1,,2568,ok
VB-1800,VB,1,qwen35-9b,verbatim,6,0,1,,1799,ok
VB-1800,VB,1,qwen35-9b,verbatim,7,0,1,,2911,ok
VB-1800,VB,1,qwen35-9b,verbatim,8,0,1,,1902,ok
VB-1800,VB,1,qwen35-9b,verbatim,9,0,1,,1847,ok
VB-1800,VB,1,qwen35-9b,difficulty,0,0,1,3,2073,ok
VB-1800,VB,1,qwen35-9b,difficulty,1,0,1,4,4334,ok
VB-1800,VB,1,qwen35-9b,difficulty,2,0,1,3,1541,ok
VB-1800,VB,1,qwen35-9b,difficulty,3,0,1,2,2556,ok
VB-1800,VB,1,qwen35-9b,difficulty,4,0,1,3,2351,ok
VB-1800,VB,1,qwen35-9b,difficulty,5,0,1,3,2202,ok
VB-1800,VB,1,qwen35-9b,difficulty,6,0,1,3,3254,ok
VB-1800,VB,1,qwen35-9b,difficulty,7,0,1,3,2957,ok
VB-1800,VB,1,qwen35-9b,difficulty,8,0,1,3,2943,ok
VB-1800,VB,1,qwen35-9b,difficulty,9,0,1,3,1233,ok
VB-1800,VB,1,qwen35-9b,noref,0,0,1,,3244,ok
VB-1800,VB,1,qwen35-9b,noref,1,0,1,,6638,ok
VB-1800,VB,1,qwen35-9b,noref,2,0,1,,3950,ok
VB-1800,VB,1,qwen35-9b,noref,3,0,1,,3269,ok
VB-1800,VB,1,qwen35-9b,noref,4,0,1,,4380,ok
VB-1800,VB,1,qwen35-9b,noref,5,0,1,,4358,ok
VB-1800,VB,1,qwen35-9b,noref,6,0,1,,3273,ok
VB-1800,VB,1,qwen35-9b,noref,7,0,1,,3980,ok
VB-1800,VB,1,qwen35-9b,noref,8,0,1,,3752,ok
VB-1800,VB,1,qwen35-9b,noref,9,0,1,,3148,ok
VB-485,VB,0,qwen35-9b,verbatim,0,0,0,,1580,ok
VB-485,VB,0,qwen35-9b,verbatim,1,0,0,,1418,ok
VB-485,VB,0,qwen35-9b,verbatim,2,0,0,,2069,ok
VB-485,VB,0,qwen35-9b,verbatim,3,0,0,,1783,ok
VB-485,VB,0,qwen35-9b,verbatim,4,0,0,,1448,ok
VB-485,VB,0,qwen35-9b,verbatim,5,0,0,,2180,ok
VB-485,VB,0,qwen35-9b,verbatim,6,0,0,,1851,ok
VB-485,VB,0,qwen35-9b,verbatim,7,0,0,,1708,ok
VB-485,VB,0,qwen35-9b,verbatim,8,0,0,,1711,ok
VB-485,VB,0,qwen35-9b,verbatim,9,0,0,,2034,ok
VB-485,VB,0,qwen35-9b,difficulty,0,0,0,1,674,ok
VB-485,VB,0,qwen35-9b,difficulty,1,0,0,2,856,ok
VB-485,VB,0,qwen35-9b,difficulty,2,0,0,1,690,ok
VB-485,VB,0,qwen35-9b,difficulty,3,0,0,1,1691,ok
VB-485,VB,0,qwen35-9b,difficulty,4,0,0,2,910,ok
VB-485,VB,0,qwen35-9b,difficulty,5,0,0,2,1285,ok
VB-485,VB,0,qwen35-9b,difficulty,6,0,0,2,1014,ok
VB-485,VB,0,qwen35-9b,difficulty,7,0,0,1,1406,ok
VB-485,VB,0,qwen35-9b,difficulty,8,0,0,2,1405,ok
VB-485,VB,0,qwen35-9b,difficulty,9,0,0,2,975,ok
VB-485,VB,0,qwen35-9b,noref,0,0,0,,2316,ok
VB-485,VB,0,qwen35-9b,noref,1,0,0,,2040,ok
VB-485,VB,0,qwen35-9b,noref,2,0,0,,1935,ok
VB-485,VB,0,qwen35-9b,noref,3,0,0,,2234,ok
VB-485,VB,0,qwen35-9b,noref,4,0,0,,1870,ok
VB-485,VB,0,qwen35-9b,noref,5,0,0,,1388,ok
VB-485,VB,0,qwen35-9b,noref,6,0,0,,2005,ok
VB-485,VB,0,qwen35-9b,noref,7,0,0,,1398,ok
VB-485,VB,0,qwen35-9b,noref,8,0,0,,2366,ok
VB-485,VB,0,qwen35-9b,noref,9,0,0,,2132,ok
VB-1109,VB,0,qwen35-9b,verbatim,0,0,0,,4707,ok
VB-1109,VB,0,qwen35-9b,verbatim,1,0,0,,3712,ok
VB-1109,VB,0,qwen35-9b,verbatim,2,0,,,5404,truncated_or_rambling
VB-1109,VB,0,qwen35-9b,verbatim,3,0,0,,4444,ok
VB-1109,VB,0,qwen35-9b,verbatim,4,0,0,,3940,ok
VB-1109,VB,0,qwen35-9b,verbatim,5,0,0,,3667,ok
VB-1109,VB,0,qwen35-9b,verbatim,6,0,0,,3535,ok
VB-1109,VB,0,qwen35-9b,verbatim,7,0,,,5011,truncated_or_rambling
VB-1109,VB,0,qwen35-9b,verbatim,8,0,0,,3341,ok
VB-1109,VB,0,qwen35-9b,verbatim,9,0,0,,3950,ok
VB-1109,VB,0,qwen35-9b,difficulty,0,0,0,3,5448,ok
VB-1109,VB,0,qwen35-9b,difficulty,1,0,,,4998,truncated_or_rambling
VB-1109,VB,0,qwen35-9b,difficulty,2,0,0,3,5103,ok
VB-1109,VB,0,qwen35-9b,difficulty,3,0,0,3,4450,ok
VB-1109,VB,0,qwen35-9b,difficulty,4,0,0,2,4163,ok
VB-1109,VB,0,qwen35-9b,difficulty,5,0,0,2,4247,ok
VB-1109,VB,0,qwen35-9b,difficulty,6,0,,,5309,truncated_or_rambling
VB-1109,VB,0,qwen35-9b,difficulty,7,0,0,2,3194,ok
VB-1109,VB,0,qwen35-9b,difficulty,8,0,0,2,3486,ok
VB-1109,VB,0,qwen35-9b,difficulty,9,0,0,3,4871,ok
VB-1109,VB,0,qwen35-9b,noref,0,0,,,5134,truncated_or_rambling
VB-1109,VB,0,qwen35-9b,noref,1,0,0,,3854,ok
VB-1109,VB,0,qwen35-9b,noref,2,0,0,,4957,ok
VB-1109,VB,0,qwen35-9b,noref,3,0,,,5068,truncated_or_rambling
VB-1109,VB,0,qwen35-9b,noref,4,0,,,5026,truncated_or_rambling
VB-1109,VB,0,qwen35-9b,noref,5,0,0,,3477,ok
VB-1109,VB,0,qwen35-9b,noref,6,0,,,5027,truncated_or_rambling
VB-1109,VB,0,qwen35-9b,noref,7,0,0,,4577,ok
VB-1109,VB,0,qwen35-9b,noref,8,0,,,4805,truncated_or_rambling
VB-1109,VB,0,qwen35-9b,noref,9,0,,,5053,truncated_or_rambling
VB-13,VB,0,qwen35-9b,verbatim,0,0,0,,3808,ok
VB-13,VB,0,qwen35-9b,verbatim,1,0,0,,2207,ok
VB-13,VB,0,qwen35-9b,verbatim,2,0,0,,3662,ok
VB-13,VB,0,qwen35-9b,verbatim,3,0,0,,3287,ok
VB-13,VB,0,qwen35-9b,verbatim,4,0,0,,5124,ok
VB-13,VB,0,qwen35-9b,verbatim,5,0,0,,2793,ok
VB-13,VB,0,qwen35-9b,verbatim,6,0,0,,2571,ok
VB-13,VB,0,qwen35-9b,verbatim,7,0,0,,3080,ok
VB-13,VB,0,qwen35-9b,verbatim,8,0,0,,3247,ok
VB-13,VB,0,qwen35-9b,verbatim,9,0,0,,3414,ok
VB-13,VB,0,qwen35-9b,difficulty,0,0,0,4,2089,ok
VB-13,VB,0,qwen35-9b,difficulty,1,0,0,3,2337,ok
VB-13,VB,0,qwen35-9b,difficulty,2,0,0,3,2287,ok
VB-13,VB,0,qwen35-9b,difficulty,3,0,0,3,1780,ok
VB-13,VB,0,qwen35-9b,difficulty,4,0,0,3,2550,ok
VB-13,VB,0,qwen35-9b,difficulty,5,0,0,3,1729,ok
VB-13,VB,0,qwen35-9b,difficulty,6,0,0,3,2471,ok
VB-13,VB,0,qwen35-9b,difficulty,7,0,0,3,1829,ok
VB-13,VB,0,qwen35-9b,difficulty,8,0,0,3,2405,ok
VB-13,VB,0,qwen35-9b,difficulty,9,0,0,3,3707,ok
VB-13,VB,0,qwen35-9b,noref,0,0,,,6831,truncated_or_rambling
VB-13,VB,0,qwen35-9b,noref,1,0,,,5544,truncated_or_rambling
VB-13,VB,0,qwen35-9b,noref,2,0,,,6173,truncated_or_rambling
VB-13,VB,0,qwen35-9b,noref,3,0,,,6822,truncated_or_rambling
VB-13,VB,0,qwen35-9b,noref,4,0,,,6857,truncated_or_rambling
VB-13,VB,0,qwen35-9b,noref,5,0,,,6597,truncated_or_rambling
VB-13,VB,0,qwen35-9b,noref,6,0,0,,5779,ok
VB-13,VB,0,qwen35-9b,noref,7,0,,,6181,truncated_or_rambling
VB-13,VB,0,qwen35-9b,noref,8,0,,,6212,truncated_or_rambling
VB-13,VB,0,qwen35-9b,noref,9,0,,,6024,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,verbatim,0,0,,,5332,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,verbatim,1,0,,,5431,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,verbatim,2,0,0,,4932,ok
VB-1987,VB,0,qwen35-9b,verbatim,3,0,0,,4983,ok
VB-1987,VB,0,qwen35-9b,verbatim,4,0,0,,3437,ok
VB-1987,VB,0,qwen35-9b,verbatim,5,0,,,5047,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,verbatim,6,0,0,,5072,ok
VB-1987,VB,0,qwen35-9b,verbatim,7,0,0,,4069,ok
VB-1987,VB,0,qwen35-9b,verbatim,8,0,,,5338,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,verbatim,9,0,,,5503,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,difficulty,0,0,0,3,4977,ok
VB-1987,VB,0,qwen35-9b,difficulty,1,0,0,3,2868,ok
VB-1987,VB,0,qwen35-9b,difficulty,2,0,0,3,5353,ok
VB-1987,VB,0,qwen35-9b,difficulty,3,0,,,5791,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,difficulty,4,0,0,4,2979,ok
VB-1987,VB,0,qwen35-9b,difficulty,5,0,0,3,4595,ok
VB-1987,VB,0,qwen35-9b,difficulty,6,0,0,2,3285,ok
VB-1987,VB,0,qwen35-9b,difficulty,7,0,0,3,3835,ok
VB-1987,VB,0,qwen35-9b,difficulty,8,0,0,3,4760,ok
VB-1987,VB,0,qwen35-9b,difficulty,9,0,0,2,4268,ok
VB-1987,VB,0,qwen35-9b,noref,0,0,,,5060,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,noref,1,0,,,5126,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,noref,2,0,,,4942,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,noref,3,0,,,5192,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,noref,4,0,,,5540,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,noref,5,0,,,4757,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,noref,6,0,,,5340,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,noref,7,0,,,5306,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,noref,8,0,,,5020,truncated_or_rambling
VB-1987,VB,0,qwen35-9b,noref,9,0,,,4955,truncated_or_rambling
VB-1294,VB,1,qwen35-9b,verbatim,0,0,1,,2184,ok
VB-1294,VB,1,qwen35-9b,verbatim,1,0,1,,2844,ok
VB-1294,VB,1,qwen35-9b,verbatim,2,0,1,,2309,ok
VB-1294,VB,1,qwen35-9b,verbatim,3,0,1,,2212,ok
VB-1294,VB,1,qwen35-9b,verbatim,4,0,1,,2278,ok
VB-1294,VB,1,qwen35-9b,verbatim,5,0,1,,2354,ok
VB-1294,VB,1,qwen35-9b,verbatim,6,0,1,,4793,ok
VB-1294,VB,1,qwen35-9b,verbatim,7,0,1,,2183,ok
VB-1294,VB,1,qwen35-9b,verbatim,8,0,1,,2053,ok
VB-1294,VB,1,qwen35-9b,verbatim,9,0,1,,3147,ok
VB-1294,VB,1,qwen35-9b,difficulty,0,0,1,2,2094,ok
VB-1294,VB,1,qwen35-9b,difficulty,1,0,1,2,1240,ok
VB-1294,VB,1,qwen35-9b,difficulty,2,0,1,2,2618,ok
VB-1294,VB,1,qwen35-9b,difficulty,3,0,1,1,2605,ok
VB-1294,VB,1,qwen35-9b,difficulty,4,0,1,2,2388,ok
VB-1294,VB,1,qwen35-9b,difficulty,5,0,1,1,2375,ok
VB-1294,VB,1,qwen35-9b,difficulty,6,0,1,2,2372,ok
VB-1294,VB,1,qwen35-9b,difficulty,7,0,1,1,2092,ok
VB-1294,VB,1,qwen35-9b,difficulty,8,0,1,2,2208,ok
VB-1294,VB,1,qwen35-9b,difficulty,9,0,1,2,2412,ok
VB-1294,VB,1,qwen35-9b,noref,0,0,0,,3338,ok
VB-1294,VB,1,qwen35-9b,noref,1,0,0,,2805,ok
VB-1294,VB,1,qwen35-9b,noref,2,0,0,,2696,ok
VB-1294,VB,1,qwen35-9b,noref,3,0,0,,2316,ok
VB-1294,VB,1,qwen35-9b,noref,4,0,0,,3241,ok
VB-1294,VB,1,qwen35-9b,noref,5,0,0,,3235,ok
VB-1294,VB,1,qwen35-9b,noref,6,0,0,,3177,ok
VB-1294,VB,1,qwen35-9b,noref,7,0,0,,3389,ok
VB-1294,VB,1,qwen35-9b,noref,8,0,0,,3088,ok
VB-1294,VB,1,qwen35-9b,noref,9,0,0,,2343,ok
VB-1176,VB,1,qwen35-9b,verbatim,0,0,1,,2162,ok
VB-1176,VB,1,qwen35-9b,verbatim,1,0,1,,2263,ok
VB-1176,VB,1,qwen35-9b,verbatim,2,0,1,,1803,ok
VB-1176,VB,1,qwen35-9b,verbatim,3,0,1,,1674,ok
VB-1176,VB,1,qwen35-9b,verbatim,4,0,1,,1637,ok
VB-1176,VB,1,qwen35-9b,verbatim,5,0,1,,1819,ok
VB-1176,VB,1,qwen35-9b,verbatim,6,0,1,,2218,ok
VB-1176,VB,1,qwen35-9b,verbatim,7,0,1,,1298,ok
VB-1176,VB,1,qwen35-9b,verbatim,8,0,1,,1693,ok
VB-1176,VB,1,qwen35-9b,verbatim,9,0,1,,1804,ok
VB-1176,VB,1,qwen35-9b,difficulty,0,0,1,1,1331,ok
VB-1176,VB,1,qwen35-9b,difficulty,1,0,1,1,1170,ok
VB-1176,VB,1,qwen35-9b,difficulty,2,0,1,1,936,ok
VB-1176,VB,1,qwen35-9b,difficulty,3,0,1,1,853,ok
VB-1176,VB,1,qwen35-9b,difficulty,4,0,1,1,1607,ok
VB-1176,VB,1,qwen35-9b,difficulty,5,0,1,1,1556,ok
VB-1176,VB,1,qwen35-9b,difficulty,6,0,1,1,1338,ok
VB-1176,VB,1,qwen35-9b,difficulty,7,0,1,1,1334,ok
VB-1176,VB,1,qwen35-9b,difficulty,8,0,1,1,1730,ok
VB-1176,VB,1,qwen35-9b,difficulty,9,0,1,1,1905,ok
VB-1176,VB,1,qwen35-9b,noref,0,0,1,,1822,ok
VB-1176,VB,1,qwen35-9b,noref,1,0,1,,2425,ok
VB-1176,VB,1,qwen35-9b,noref,2,0,1,,1496,ok
VB-1176,VB,1,qwen35-9b,noref,3,0,1,,1849,ok
VB-1176,VB,1,qwen35-9b,noref,4,0,1,,1896,ok
VB-1176,VB,1,qwen35-9b,noref,5,0,1,,1071,ok
VB-1176,VB,1,qwen35-9b,noref,6,0,1,,1618,ok
VB-1176,VB,1,qwen35-9b,noref,7,0,1,,2010,ok
VB-1176,VB,1,qwen35-9b,noref,8,0,1,,1774,ok
VB-1176,VB,1,qwen35-9b,noref,9,0,1,,1507,ok
VB-8,VB,1,qwen35-9b,verbatim,0,0,1,,4687,ok
VB-8,VB,1,qwen35-9b,verbatim,1,0,1,,4072,ok
VB-8,VB,1,qwen35-9b,verbatim,2,0,1,,3071,ok
VB-8,VB,1,qwen35-9b,verbatim,3,0,1,,1908,ok
VB-8,VB,1,qwen35-9b,verbatim,4,0,1,,3193,ok
VB-8,VB,1,qwen35-9b,verbatim,5,0,1,,3560,ok
VB-8,VB,1,qwen35-9b,verbatim,6,0,1,,4213,ok
VB-8,VB,1,qwen35-9b,verbatim,7,0,1,,3912,ok
VB-8,VB,1,qwen35-9b,verbatim,8,0,1,,4405,ok
VB-8,VB,1,qwen35-9b,verbatim,9,0,1,,4040,ok
VB-8,VB,1,qwen35-9b,difficulty,0,0,1,2,1373,ok
VB-8,VB,1,qwen35-9b,difficulty,1,0,1,2,1544,ok
VB-8,VB,1,qwen35-9b,difficulty,2,0,1,2,3005,ok
VB-8,VB,1,qwen35-9b,difficulty,3,0,1,2,1416,ok
